raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,subject_id,session_id,task_id,acq_id,space_id,rec_id,run_id
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.770212,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8358530000000001,0.0,118.0,0.3687027656282547,0.8829795727399999,0.0039854357020000005,0.5784733329999999,0.002469368046,0.7257022191999999,0.01542212896178936,sub-91962_ses-10569_acq-multiband,sub-91962,ses-10569,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.734933,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8313229999999999,0.0,118.0,0.7958323842020254,1.846007979055,0.026880675930000004,1.218946983,0.022487233389999996,1.4992089166999998,0.033812937951587706,sub-21016_ses-11431_acq-multiband,sub-21016,ses-11431,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.785836,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.860656,0.0,118.0,0.4325495161279999,1.192272527948,0.01399509422,0.7427282129,0.005028108138,0.7504090556,0.017263867016828714,sub-80688_ses-10982_acq-multiband,sub-80688,ses-10982,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.768658,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.843311,0.0,118.0,0.5187684687950594,1.3993420211805,0.00287811528,1.08941778,0.0026165518064999995,1.1287249143,0.020371577418059738,sub-21085_ses-11456_acq-multiband,sub-21085,ses-11456,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.797417,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.861107,0.0,118.0,0.3441926034681777,0.8686320901199999,0.02513854019,0.5542087388999999,0.004001520569999997,0.6856151533999999,0.017516965110590362,sub-127008_ses-10573_acq-multiband,sub-127008,ses-10573,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.768948,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8410270000000001,0.0,118.0,0.3985242824057735,1.4781270948299996,0.006846752018,0.9473015950000002,0.005219319601999999,0.6698837228000001,0.014843665809689488,sub-127417_ses-10576_acq-multiband,sub-127417,ses-10576,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.743897,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8261360000000001,0.0,118.0,0.7023769929053248,3.834956332147,0.03364513069,2.040154282,0.024858180433000004,1.822020577347,0.015143284969277637,sub-127611_ses-10445_acq-multiband,sub-127611,ses-10445,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.778736,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.859296,0.0,118.0,0.35066011429092475,1.08845012933,0.008525723590999998,0.6040029179999999,0.005210042231999998,0.7890651853999999,0.01931909604423577,sub-86722_ses-10885_acq-multiband,sub-86722,ses-10885,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.796488,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.861482,0.0,118.0,0.2225373557437761,0.6370213425500001,0.0026800243650000003,0.4877815102000001,0.0019007644737000008,0.4094141785700001,0.015283322088253306,sub-93274_ses-10785_acq-multiband,sub-93274,ses-10785,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.725796,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8273379999999999,0.0,118.0,0.6492210216638804,1.6547747179349996,0.006486111786,1.0191252810000002,0.00471820659,1.5648352005000001,0.020353369835000558,sub-89377_ses-10624_acq-multiband,sub-89377,ses-10624,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.774046,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.856849,0.0,118.0,0.4148179824356514,1.328144682755,0.009031318128,0.7975295295,0.012103948277,1.0248695064,0.01848819201043341,sub-114709_ses-10275_acq-multiband,sub-114709,ses-10275,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.802986,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.868384,0.0,118.0,0.3665759361996522,0.92186222845,0.004702268168,0.8497251122,0.0029933967741,0.6722078502,0.021942846952877716,sub-97092_ses-10279_acq-multiband,sub-97092,ses-10279,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7511,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.835766,0.0,118.0,0.4468976901244093,0.995037428853,0.01027026586,0.7004454181,0.004536072720999998,0.9179105777,0.02091437166122089,sub-92182_ses-10905_acq-multiband,sub-92182,ses-10905,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.736734,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8461,0.0,118.0,0.7365947009503109,2.3526641966,0.007120968774,1.1085169540000002,0.0037113151629,1.6100157595000002,0.019031970836144968,sub-20949_ses-11422_acq-multiband,sub-20949,ses-11422,,acq-multiband,,,
