"","study","subject","pipeline","index","fwhm","scheme"
"189","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",12,4.21014091714816,"DSI 258"
"190","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",13,4.22488879299046,"DSI 258"
"191","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",14,4.22235430772711,"DSI 258"
"192","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",15,4.20689903599455,"DSI 258"
"193","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",16,4.20316977489569,"DSI 258"
"194","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",17,4.22439061607095,"DSI 258"
"195","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",18,4.17900274621955,"DSI 258"
"196","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",19,4.21655006112487,"DSI 258"
"197","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",20,4.19219931379584,"DSI 258"
"198","DSI 258","9603cddb9841ae11bf4a2cb17ec651d0f724fa0f52258bfa9af2ad5200258798","Raw",21,4.18451399859593,"DSI 258"
"199","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",0,4.23203887891468,"DSI 258"
"200","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",1,4.23745121911989,"DSI 258"
"201","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",2,4.1825704722616,"DSI 258"
"202","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",3,4.23110222401688,"DSI 258"
"203","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",4,4.2010413119796,"DSI 258"
"204","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",5,4.23009088512909,"DSI 258"
"205","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",6,4.24295760457717,"DSI 258"
"206","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",7,4.22442146398603,"DSI 258"
"207","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",8,4.23618180576926,"DSI 258"
"208","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",9,4.23459431183178,"DSI 258"
"209","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",10,4.23751040865709,"DSI 258"
"210","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",11,4.23773513006836,"DSI 258"
"211","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",12,4.24557051668876,"DSI 258"
"212","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",13,4.24121483819144,"DSI 258"
"213","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",14,4.24258176623254,"DSI 258"
"214","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",15,4.25918081102513,"DSI 258"
"215","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",16,4.25951122018164,"DSI 258"
"216","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",17,4.26249306233938,"DSI 258"
"217","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",18,4.26039710927189,"DSI 258"
"218","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",19,4.2586690741296,"DSI 258"
"219","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",20,4.27016216990592,"DSI 258"
"220","DSI 258","59102dd048361e6370842686c61069476b2aa01b9b87ab116a910ccb9d7cf667","Raw",21,4.24588296679655,"DSI 258"
"221","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",0,4.17041823483979,"DSI 258"
"222","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",1,4.16993375248044,"DSI 258"
"223","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",2,4.19178972375005,"DSI 258"
"224","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",3,4.16259938300082,"DSI 258"
"225","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",4,4.18083065307989,"DSI 258"
"226","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",5,4.17507665960072,"DSI 258"
"227","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",6,4.17641162740293,"DSI 258"
"228","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",7,4.16845004861463,"DSI 258"
"229","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",8,4.17113412099598,"DSI 258"
"230","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",9,4.1752232331144,"DSI 258"
"231","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",10,4.18027468306086,"DSI 258"
"232","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",11,4.15574596678796,"DSI 258"
"233","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",12,4.16685373707457,"DSI 258"
"234","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",13,4.18332317585681,"DSI 258"
"235","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",14,4.18704669132718,"DSI 258"
"236","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",15,4.18382708232807,"DSI 258"
"237","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",16,4.16504836217021,"DSI 258"
"238","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",17,4.18336431972776,"DSI 258"
"239","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",18,4.19066745599522,"DSI 258"
"240","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",19,4.19373429955868,"DSI 258"
"241","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",20,4.18765964913074,"DSI 258"
"242","DSI 258","e9f0228f1e96ac85982653e3deb5b927a4f8bf01f3999622146edefb1d5edf13","Raw",21,4.17880635462885,"DSI 258"
"243","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",0,4.03109209617051,"DSI 258"
"244","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",1,3.96860108397193,"DSI 258"
"245","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",2,4.07621005653044,"DSI 258"
"246","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",3,4.10334493284526,"DSI 258"
"247","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",4,4.09708596039875,"DSI 258"
"248","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",5,4.07874027725404,"DSI 258"
"249","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",6,4.08951735412134,"DSI 258"
"250","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",7,4.11916261743541,"DSI 258"
"251","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",8,4.11286403151617,"DSI 258"
"252","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",9,4.09477745889371,"DSI 258"
"253","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",10,4.09562465138177,"DSI 258"
"254","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",11,4.0868835962564,"DSI 258"
"255","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",12,4.06400188057828,"DSI 258"
"256","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",13,4.10592536678459,"DSI 258"
"257","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",14,4.08765498077112,"DSI 258"
"258","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",15,4.08908225215457,"DSI 258"
"259","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",16,4.11292950567306,"DSI 258"
"260","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",17,4.14153481945309,"DSI 258"
"261","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",18,4.10105792081901,"DSI 258"
"262","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",19,4.11610397893258,"DSI 258"
"263","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",20,4.10413322742617,"DSI 258"
"264","DSI 258","39c6fbae7a76496a9afa2a4e5b9199f58025914a79b13a6f7bea5494274fe64e","Raw",21,4.103919078672,"DSI 258"
"265","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",0,4.20853918628355,"DSI 258"
"266","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",1,4.20395095148924,"DSI 258"
"267","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",2,4.20844948120943,"DSI 258"
"268","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",3,4.20963820365355,"DSI 258"
"269","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",4,4.22095235780797,"DSI 258"
"270","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",5,4.21392779782807,"DSI 258"
"271","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",6,4.1946211779865,"DSI 258"
"272","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",7,4.21224132417682,"DSI 258"
"273","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",8,4.22943917621998,"DSI 258"
"274","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",9,4.25202313876777,"DSI 258"
"275","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",10,4.22063295621435,"DSI 258"
"276","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",11,4.21318758121139,"DSI 258"
"277","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",12,4.21865669820365,"DSI 258"
"278","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",13,4.20953952747618,"DSI 258"
"279","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",14,4.21607266757539,"DSI 258"
"280","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",15,4.2225580743265,"DSI 258"
"281","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",16,4.2138276227594,"DSI 258"
"282","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",17,4.22211381716031,"DSI 258"
"283","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",18,4.21132416113141,"DSI 258"
"284","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",19,4.23429263107518,"DSI 258"
"285","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",20,4.23728879914202,"DSI 258"
"286","DSI 258","631c9fe81f374391894fea258c406bc5eb25a688633551edf4b1656599b876d0","Raw",21,4.20922726712545,"DSI 258"
"287","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",0,4.17620077394486,"DSI 258"
"288","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",1,4.18941530358115,"DSI 258"
"289","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",2,4.21288083025131,"DSI 258"
"290","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",3,4.23812109185842,"DSI 258"
"291","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",4,4.22015763807835,"DSI 258"
"292","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",5,4.22513379480141,"DSI 258"
"293","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",6,4.24855155337504,"DSI 258"
"294","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",7,4.2185104840156,"DSI 258"
"295","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",8,4.2321673601337,"DSI 258"
"296","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",9,4.23561247913383,"DSI 258"
"297","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",10,4.20795548107918,"DSI 258"
"298","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",11,4.2246849967089,"DSI 258"
"299","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",12,4.24917721302369,"DSI 258"
"300","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",13,4.24774206774051,"DSI 258"
"301","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",14,4.23415396351486,"DSI 258"
"302","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",15,4.24576659872097,"DSI 258"
"303","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",16,4.23553993432725,"DSI 258"
"304","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",17,4.25875478393575,"DSI 258"
"305","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",18,4.23499065566411,"DSI 258"
"306","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",19,4.24657943305428,"DSI 258"
"307","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",20,4.25125425592881,"DSI 258"
"308","DSI 258","68d6ffe91d57ad0b6247923fdfdb5a92bb585c4640c5932a600b981c7b8c10d9","Raw",21,4.26117144774632,"DSI 258"
"309","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",0,4.16871986774286,"DSI 258"
"310","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",1,4.15052989536834,"DSI 258"
"311","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",2,4.16949947793452,"DSI 258"
"312","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",3,4.16605888482688,"DSI 258"
"313","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",4,4.14905941717731,"DSI 258"
"314","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",5,4.18649334265963,"DSI 258"
"315","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",6,4.15873210407069,"DSI 258"
"316","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",7,4.16193436895521,"DSI 258"
"317","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",8,4.18693688079185,"DSI 258"
"318","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",9,4.17650573897524,"DSI 258"
"319","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",10,4.2061378778822,"DSI 258"
"320","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",11,4.18866507940181,"DSI 258"
"321","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",12,4.1887583916854,"DSI 258"
"322","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",13,4.17043827626022,"DSI 258"
"323","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",14,4.15604563850214,"DSI 258"
"324","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",15,4.15770154304651,"DSI 258"
"325","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",16,4.14762102278963,"DSI 258"
"326","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",17,4.14478258276984,"DSI 258"
"327","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",18,4.15138650074893,"DSI 258"
"328","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",19,4.13768539836132,"DSI 258"
"329","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",20,4.15388803663041,"DSI 258"
"330","DSI 258","a414807709b46576286c3b212af9ae15fa95a9539b6a31635bb12c1846778a37","Raw",21,4.14377504395255,"DSI 258"
"331","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",0,4.19607544019884,"DSI 258"
"332","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",1,4.1819000598486,"DSI 258"
"333","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",2,4.15835681181679,"DSI 258"
"334","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",3,4.17446525753727,"DSI 258"
"335","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",4,4.16221751938352,"DSI 258"
"336","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",5,4.18935832340655,"DSI 258"
"337","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",6,4.18063766407848,"DSI 258"
"338","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",7,4.19456093797709,"DSI 258"
"339","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",8,4.18791960868914,"DSI 258"
"340","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",9,4.17025596930917,"DSI 258"
"341","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",10,4.15366017848443,"DSI 258"
"342","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",11,4.17096758179507,"DSI 258"
"343","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",12,4.17634696851866,"DSI 258"
"344","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",13,4.20145634660924,"DSI 258"
"345","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",14,4.19918992441055,"DSI 258"
"346","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",15,4.19213250568709,"DSI 258"
"347","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",16,4.19429753990485,"DSI 258"
"348","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",17,4.18314633686639,"DSI 258"
"349","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",18,4.17321067866298,"DSI 258"
"350","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",19,4.19483078780841,"DSI 258"
"351","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",20,4.20515608237531,"DSI 258"
"352","DSI 258","bd5495eb394aada29cac583cac4c5d9c772124536c5010b56c8600eb2b3017d9","Raw",21,4.16928921929281,"DSI 258"
"353","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",0,4.27372176067667,"DSI 258"
"354","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",1,4.27698378459746,"DSI 258"
"355","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",2,4.29315399398201,"DSI 258"
"356","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",3,4.28194800167204,"DSI 258"
"357","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",4,4.25739323053691,"DSI 258"
"358","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",5,4.3183060089665,"DSI 258"
"359","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",6,4.30553663709186,"DSI 258"
"360","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",7,4.30861495705529,"DSI 258"
"361","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",8,4.1443799713399,"DSI 258"
"362","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",9,4.35083187820424,"DSI 258"
"363","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",10,4.3588281047464,"DSI 258"
"364","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",11,4.17140751695858,"DSI 258"
"365","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",12,4.1770036858351,"DSI 258"
"366","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",13,4.34636305447509,"DSI 258"
"367","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",14,4.31326964742126,"DSI 258"
"368","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",15,4.33136766676359,"DSI 258"
"369","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",16,4.31618804235768,"DSI 258"
"370","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",17,4.18784469676231,"DSI 258"
"371","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",18,4.34097874381375,"DSI 258"
"372","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",19,4.34466651736311,"DSI 258"
"373","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",20,4.21501261894563,"DSI 258"
"374","DSI 258","87186de1d98be6e6c8d5ed09a52e53a14c63353569eb98d9f3b317ecd6d97715","Raw",21,4.21708384148809,"DSI 258"
"375","DSI 258","d4c4630d6ece90c16be0248f7b72e918363606c09d80af394f0dbe006ff03636","Raw",0,3.99537219595091,"DSI 258"
"376","DSI 258","d4c4630d6ece90c16be0248f7b72e918363606c09d80af394f0dbe006ff03636","Raw",1,3.99826530570983,"DSI 258"
"377","DSI 258","d4c4630d6ece90c16be0248f7b72e918363606c09d80af394f0dbe006ff03636","Raw",2,3.99898790972539,"DSI 258"
"378","DSI 258","d4c4630d6ece90c16be0248f7b72e918363606c09d80af394f0dbe006ff03636","Raw",3,3.98534247937818,"DSI 258"
"379","DSI 258","d4c4630d6ece90c16be0248f7b72e918363606c09d80af394f0dbe006ff03636","Raw",4,4.01676903305268,"DSI 258"
"380","DSI 258","d4c4630d6ece90c16be0248f7b72e918363606c09d80af394f0dbe006ff03636","Raw",5,3.99873210587597,"DSI 258"
