"","subject","qc","fwhm","scheme","pipeline"
"555","5c0d6af631aa71b42fab6891c6e1f493d3691e6d83dcf40a2c8f4769430c015a",0.91144,4.94566772523,"DTI 64","PreviousPipeline"
"556","ce53191e91f68926646a408c605887770b4022ffac003a7f75e08be3e946b180",0.90274,5.32197827898,"DTI 64","PreviousPipeline"
"557","e5058327ef24a8545bbd933362b17cff3509c743bcc1f9bbeb0d59b5acfdf052",0.921515,5.02789928193,"DTI 64","PreviousPipeline"
"558","d1e427f934e42ec267c0464e25e9b571ae0bbec46994339787775479d5b67129",0.933146,5.32687477231,"DTI 64","PreviousPipeline"
"559","9587551d88209f58d7cb0caa7f7e99516842b3c52944bc3caaf6d5acd01c258b",0.927088,4.91641511187,"DTI 64","PreviousPipeline"
"560","1a2962f450960465512ba213e7a2eeafe2c339dc1db1f5353c0817aa7c5f4f28",0.91847,5.25621662162,"DTI 64","PreviousPipeline"
"561","82488a5b457984a44b49b768d56a55a2cc6cd71943b6cfb86260b65a7d0504bf",0.935283,5.49277068595,"DTI 64","PreviousPipeline"
"562","ba99be21b461a164714d05cacfb9ba0c3e433df51eb425ca27cd4f03d8a9df9a",0.863387,5.82869552539,"DTI 64","PreviousPipeline"
"563","664f2a89d95e4f797081dfbc3d5562ea403a5323a1311d4bb21687e46451fe2a",0.894994,6.63781752621,"DTI 64","PreviousPipeline"
"564","c8ed8d8356a242f247480ad05ced32990cf820df0aa8e9232de7eea14617173e",0.91778,4.87535977218,"DTI 64","PreviousPipeline"
"565","6900a9bcac85f96d366c9f3d56f171f21b32abd2379de10182a2aa8256fe1ca2",0.895721,5.2835654363,"DTI 64","PreviousPipeline"
"566","6c4709e4c45674820477865721822c76b298a3f972ee3623d01be75611ddde83",0.911798,5.16992655037,"DTI 64","PreviousPipeline"
"567","d8996b3d9ebc446d4170b5f75658cd0d8a9a4b421f72410ee98bfb56ac9d5724",0.906304,5.24374577237,"DTI 64","PreviousPipeline"
"568","765bdde4f59c31c599386543f76d4958233d41a39ba846f8889a5fd1b43dfd1d",0.913673,5.02640424005,"DTI 64","PreviousPipeline"
"569","9a5fd8900e9b80623402c310845229222b75e9bd98a5e72ad934fc92cf7e03bc",0.93385,5.22733901917,"DTI 64","PreviousPipeline"
"570","3a27222b01438a0ab5a7da27e4c7a692de52f40f3cbe27728b0fddc1462fa2c1",0.937596,5.26685790568,"DTI 64","PreviousPipeline"
"571","4844037316900c3f1c0556fa8348c5c7b211174156cfebde83c1c6688e1c37cd",0.936608,5.30888707931,"DTI 64","PreviousPipeline"
"572","551d2572ce31fbc078db7e51d7ef98e2606751baadd707a34a897c9bb085d459",0.904528,5.2306962353,"DTI 64","PreviousPipeline"
"573","d2be36268122ec7baf668a3bc7d0ba6161321c3e34e38aa68cf4b09bf2de2612",0.932914,5.63448915164,"DTI 64","PreviousPipeline"
"574","1235175f0c087353e42380e0d336e6df16946151806b4314457b8c8a6d172b4a",0.926622,5.03311484123,"DTI 64","PreviousPipeline"
"575","a8c724f8f891a0f4c7c4235a3f7e49cf89ae382d12361c210f4da2628ee5c002",0.912319,4.75227799928,"DTI 64","PreviousPipeline"
"576","cb8572380eb9f36c3fe0f441e6b9038188e6f9e919f9adda661fe4e93f14ce81",0.891308,5.41979403687,"DTI 64","PreviousPipeline"
"577","a67e4ce15b366252a46b8044551cd67338d23a84bb9d52d4be7f9b6b4f0d911e",0.943245,5.94203494565,"DTI 64","PreviousPipeline"
"578","dd5adafe9ad6cc42220de730cab1db9e5d6897dbc7eade50e59e847781b65164",0.913298,4.79104999892,"DTI 64","PreviousPipeline"
"579","ccc0d02ebaae29ded3fbce15fc55a2c990195ae4f6b6d5ef122b00969ee49b36",0.9463,5.84617752271,"DTI 64","PreviousPipeline"
"580","054bb9bada1d118e4abb60157d960be66fcb0844706e2d599285c2a88409b3bc",0.923076,5.1339628831,"DTI 64","PreviousPipeline"
"581","9209a11aaab318f26cd618df8f313bd13af900cf7348ec5e09afa6afe099b4a7",0.90177,5.29868620651,"DTI 64","PreviousPipeline"
"582","50357da6b8b6270984c6cb1a7533d87325edb82ee552cf33edbc56cab40888e8",0.924599,5.37332880992,"DTI 64","PreviousPipeline"
"583","91a2917d584f7139231065be3dd3e115a2676ca6aa4d6a4ee1097617b2de421c",0.942538,6.01414394009,"DTI 64","PreviousPipeline"
"584","dadea1423d67128ad2d1bdf6f469d8dd2863eb381676128a584ba31d46734f1a",0.926154,5.71704544533,"DTI 64","PreviousPipeline"
"585","5aaf90a437a51450858421cc13761d30b17eb6163b5e66ab45f3ae952ae200b7",0.898256,5.44142305351,"DTI 64","PreviousPipeline"
"586","aa7c8d82117908c5eaa1cbe3e88fdceeb374448da63bab9d17a17bb79052de08",0.912338,4.85382926792,"DTI 64","PreviousPipeline"
"587","fa66f906ccb6e4b38e0a697589a2dcdb4033e64d82bb5868ce043faaa3dbefb2",0.935938,5.19399929453,"DTI 64","PreviousPipeline"
"588","4cf18493e13e19ce59ba60e8e35e71e92d9f5af9a5259582fe719f5a06a3d35c",0.919692,5.12156112317,"DTI 64","PreviousPipeline"
"589","fda079781062fd9ddd288fca14f3e71207a21484b38a765818dc5da6b53e5b2c",0.925488,5.36995281331,"DTI 64","PreviousPipeline"
"590","67d36d8f904598a58a398e41d576f38515a6c26942069d8aedd50980beb488ed",0.938059,5.26903146355,"DTI 64","PreviousPipeline"
"591","20e227ba25bedb5f4589e4bb586f152459938d895e192d6b8b17b045ffe7589c",0.933543,5.2569905409,"DTI 64","PreviousPipeline"
"592","5f400d51bdd5e9b75273b2ed20393916e5ebdf2a79647ded7acb6d5107d2ab32",0.922581,5.2743994425,"DTI 64","PreviousPipeline"
"593","9458f75976337f90bb0aa534e25f0765bcd0a3f5a3645ca7106554f24622371a",0.903742,5.08146106687,"DTI 64","PreviousPipeline"
"594","f048591b6a87eac0627e909fda538e4bbc79a8d82a958078c99cdaa0aa00271c",0.918909,4.96087823013,"DTI 64","PreviousPipeline"
"595","c2e31b19bdc0514eda4ba50e35899650b3e651b097abefe65f64d8b203daa4b8",0.940425,5.25336794385,"DTI 64","PreviousPipeline"
"596","9f3d750c90ca6a16395fe6ae5f677fdbd9fe4dbf25dba2d446856f36a7e5736f",0.915822,5.14310236591,"DTI 64","PreviousPipeline"
"597","2bc2ed657e40c08a1b31f4473f0916ebe9a7af2a61c08210013f961cc7005b2f",0.900327,4.89844517538,"DTI 64","PreviousPipeline"
"598","45cb545a703861e2dac07a593eb84711f73641a1eab967ef3b312bba1a968b0b",0.917725,5.38484003515,"DTI 64","PreviousPipeline"
"599","0bed99c2bc5d9f21ce4ce8822fb930f5dad34f8707ac436417abc8c0225b9cd8",0.934578,5.1909807332,"DTI 64","PreviousPipeline"
"600","cbfe81d2d81fec08842380ef070b2466968444f815651305c05b4f0a267b59a9",0.930285,5.42359977192,"DTI 64","PreviousPipeline"
"601","118a209f4b77badf10d0479efd5e65e3ef13d1c17b60766ad38bfe5a2336ed03",0.930575,4.95687822064,"DTI 64","PreviousPipeline"
"602","2003dcb9f02efcefe84be97e8242646989671216611b74b4203623778b0b2797",0.895536,5.0549472327642,"HCP-Lifespan","PreviousPipeline"
"603","ac86eb42fc3c72526f9b676438cffa421b2d5ff084fbaef86f3b3dc5073d3a26",0.896335,4.95232431687667,"HCP-Lifespan","PreviousPipeline"
"604","793cc6c078488a3bca11b679209e2d716ce0da3c16f90659b5b3b59cf762ab8c",0.893423,5.52510074222021,"HCP-Lifespan","PreviousPipeline"
"605","24eaa4cf1929a1f31bda9bf84cb674678990b33c2e1f844318d20984ed0631ec",0.914591,5.44661911241352,"HCP-Lifespan","PreviousPipeline"
"606","696ef3995d1bf5d684ec0cf7e90f7199e6b09628d105e3b1242a40d188e8ecf0",0.876557,5.06657012066026,"HCP-Lifespan","PreviousPipeline"
"607","19a4e0e98ae281f1abbd5fa9ee50e45dbc3655eacbecf275c0cedb5b00eab0e4",0.848337,4.95206766639542,"HCP-Lifespan","PreviousPipeline"
"608","50fcee93406232aafeb65ba8ac6bc9fe1b7be2908c0e3e6db659f15753928d0e",0.891079,4.73887437713557,"HCP-Lifespan","PreviousPipeline"
"609","c1349b5fcd956c77ed2e1273243634365aaed064dbdd4cd2ba4b1949d9811cfe",0.898358,5.12488920405882,"HCP-Lifespan","PreviousPipeline"
"610","c3aa205f1b4c99d5933a8e0fe9f1d17e869f9847c556909ea028b9ed234d3829",0.885386,5.20874275713903,"HCP-Lifespan","PreviousPipeline"
"611","b6d90984397c5872954466052f21e0e4b3a25b9b53274e8286875f4a040f5f0a",0.891426,5.30238465590971,"HCP-Lifespan","PreviousPipeline"
"612","89db83cb8fc4e8bacb8108f66a6c321a20a670b37a08ac1cba7708b46a77d6c5",0.910372,5.28256509793759,"HCP-Lifespan","PreviousPipeline"
"613","275a9f45022411f5a0ee2a9e2523b0e5b847cf67ce93a394b22e7ea42e09bd80",0.896606,5.18425217372728,"HCP-Lifespan","PreviousPipeline"
"614","9ad3c9385fa67814bdb98dd10ae83a261ee22025c5782520d8d526812d9dc05c",0.89342,5.33489644534867,"HCP-Lifespan","PreviousPipeline"
"615","ae5b9a68efa208c35b459c7d54ad4e84d592d341f9d6f24f9830bcddf71e1cfe",0.875593,4.9048127478609,"HCP-Lifespan","PreviousPipeline"
"616","4b49899eb7f10c7cc500b68cc61ff47aaed6c7ebf34e8762456a5da13a80db3f",0.884083,5.35605652739001,"HCP-Lifespan","PreviousPipeline"
"617","0d995a46703d391f5e2ed25482e9e33d5b99b845d3f368584aeec7615cbcd9c6",0.890976,5.26670089907016,"HCP-Lifespan","PreviousPipeline"
"618","2d82d9825a4b817733d22fd1039d079392891796a40afb43f7ac64c9b87fb13e",0.874399,5.1019877059916,"HCP-Lifespan","PreviousPipeline"
"619","e339cb499e92b3d0add731320afc6e68b1bc3db384c733f5ad75e8aa86b55fa2",0.850107,4.88420223442982,"HCP-Lifespan","PreviousPipeline"
"620","4d63b71b454d3ce4153fbfbe98291a86c9cacd89127f6097c16ee0fc06ba3bd4",0.887903,5.15089017361399,"HCP-Lifespan","PreviousPipeline"
"621","40ebf6bdcede14f4a6afaf3630cfa9838646b6b3e413aa3813c8b29c3911de1c",0.85407,5.15773247862291,"HCP-Lifespan","PreviousPipeline"
"622","6aa513e7c3f3db81a398b0235c005792757ffb1f427207be5d62ccca103c9544",0.88563,5.32776934976206,"HCP-Lifespan","PreviousPipeline"
"623","34748e9eee29912edecdd24e3359fcade856cfd0d8958b76c0dcc1e3e1531c6b",0.878509,4.77788049475765,"HCP-Lifespan","PreviousPipeline"
"624","4bd3bd029555ef40d73e38b15c958867cbba0d35415b800317559c6a18ce74e0",0.893626,5.21473842024195,"HCP-Lifespan","PreviousPipeline"
"625","91b48c3af43d6f4c28193a64fe5bf7babaa428ff65a08e1e07cf7187d8dc46a2",0.886811,5.0588489143977,"HCP-Lifespan","PreviousPipeline"
"626","49c5243f645ed727f9a5fa7dc1d0155e58aa9e7e27619a09d508de5d175095ef",0.885314,5.08662520087383,"HCP-Lifespan","PreviousPipeline"
"627","1681c104849865bec5f4f21a4e49dd58736d9e008a3111bd0855665675592d74",0.88755,5.09738567284804,"HCP-Lifespan","PreviousPipeline"
"628","c6d5905932bffcbd2a9fa6302e8d953a0d3b1899edcefd4cebed12abc10df8d8",0.892746,4.84611784101339,"HCP-Lifespan","PreviousPipeline"
"629","7973b9e4d3fc34eba78fb172ed5a6a4d4a2c525c2e71e633e414534454438a64",0.839636,4.75490091700524,"HCP-Lifespan","PreviousPipeline"
"630","c9636fec3c2e644338639bf61a9e3d834dfbebdbd024350082e059c20430b639",0.880751,5.16374464334937,"HCP-Lifespan","PreviousPipeline"
"631","cbb85cd0b6d7a20b1096d9c0b557a6e35fa0698043f4e03b80d0304c104e12ad",0.890448,5.08453011538508,"HCP-Lifespan","PreviousPipeline"
"632","d67f9d016bf468134009aee5108784cf2f3927f1cfacd17d8edd9a7284c01a39",0.868645,4.50149569450094,"HCP-Lifespan","PreviousPipeline"
"633","82437ff2541938ea6578bc0e2231981b5c3fdd24a36142cc2c43f75a9763a699",0.894166,4.95375306497981,"HCP-Lifespan","PreviousPipeline"
"634","7b4c6efb76989a4d23d3aad6e41e56601c70fc355219fe9e33ee7eff741727a9",0.889969,4.957896630004,"HCP-Lifespan","PreviousPipeline"
"635","740d42af1ef4df775649a8cec655471df68719b479bca47303505bd14230c066",0.870055,4.9522106198019,"HCP-Lifespan","PreviousPipeline"
"636","e2dcbb5adaa840dcdb7c26cd4156df0cb9644bd19d5803b193770c847588872f",0.923794,5.34197378698,"DTI 64","PreviousPipeline"
"637","f80fbb89b18a7cdf7ebbf8f82eece95900829c76fceea1a70dbb3f52f68ff0aa",0.927549,5.30057474201,"DTI 64","PreviousPipeline"
"638","7444d451a3719499cda08c06916d5b42f4388315ce81865ec8dc8ffa6ae3a046",0.941819,5.54779380419,"DTI 64","PreviousPipeline"
"639","43f7b482c7e3750fbbedf0529cc1c5babf2b9ff5a6833d115f6821a91014306c",0.936025,5.64614054716,"DTI 64","PreviousPipeline"
"640","d7efe2eaac1f9c2f791ee58d57c1e49a0ea2404b5d0a52f45d05321cf7318255",0.90767,4.90131321005,"DTI 64","PreviousPipeline"
"641","ddd6360f7aa69dfa04b5c96ce8a26b4ca538e4ae9edd7f22348c3129f55bcc68",0.9236,5.06055226736,"DTI 64","PreviousPipeline"
"642","c175c8e6fda1bbc1147306f00bbc981eb535a6cbc0f97ef12d25a8e0ff6a8a2e",0.928503,5.36543587587,"DTI 64","PreviousPipeline"
"643","dbeb10b79dc427d8af8185e5bebf2941450e505b1e2616d09d85515fd7815ba9",0.896191,5.36923156502,"DTI 64","PreviousPipeline"
"644","2728b694f8da10206f720020d68a82fc52a6742e054e24437c0a0c08961b2bb0",0.915216,4.81123301298,"DTI 64","PreviousPipeline"
"645","f5d629610010d7c12bbc04a8efe8f4897d10b9b7fce0d6b0b6098bcccd68c78e",0.921349,4.88779554183,"DTI 64","PreviousPipeline"
"646","78a5f6c948e3021d6b23512e0f1635ed260fc3ce674c39bf6b79101fe67ca0a7",0.922529,5.37178671348,"DTI 64","PreviousPipeline"
"647","7dd92b129053de319cb033c7758722548bed0abe33381aa211fe321971f5d055",0.919675,5.66001828977,"DTI 64","PreviousPipeline"
"648","ada090f4b72dfa251391f21e270952b3389f0c5d51c5533016567a16a825d39e",0.918859,5.15877061035,"DTI 64","PreviousPipeline"
"649","d59ff99262941542b3846d6cdf35bac0902c5b7e97727adfc6e457547554e5e6",0.912619,5.1187327594,"DTI 64","PreviousPipeline"
"650","ec0bb1cd3ef841e6ad869bc125d04b470fddf04e8e1b280861867521f061a17d",0.920433,4.97483800483,"DTI 64","PreviousPipeline"
"651","050b07cc96d09c0a212f4c98463e7418e90deecc4b0abf88414a803a849cabae",0.887731,4.70722758077,"DTI 64","PreviousPipeline"
"652","307b43fee7de586f581e69cf494feed7eb5e3299b3a9694a8eae45368386ed33",0.836536,5.2280585742,"DTI 64","PreviousPipeline"
"653","c7aa87f40a71f6ba384990c84f1444e7e96c03f90ce96e72dc47039d63d249d8",0.917528,5.29615787456,"DTI 64","PreviousPipeline"
"654","cb06a38744bf164fe0005a6f370695c3fb9eedc2e1011fedc379f8a928591720",0.931658,5.17473959626,"DTI 64","PreviousPipeline"
"655","514377b0f655f4ce58c925eb1fc738eeef3861e0e23a2499e057ecb1f7125c04",0.928512,5.50232235507,"DTI 64","PreviousPipeline"
"656","d585c9d33b751be37e476d0ea79d38c4d520c9c3d57eb69f9067a46566a6c233",0.925953,5.10274114823,"DTI 64","PreviousPipeline"
"657","e09c5df5eeae10f68daab0263a675b590bfab6238909953a0422f2f2d837a4f1",0.907178,5.08728806977,"DTI 64","PreviousPipeline"
"658","cbc9adbed0854747eb494a58dc6553d0e0ef14e2296460f290d74c20416e36e0",0.92046,5.03220839025,"DTI 64","PreviousPipeline"
"659","43fc6b77c9704191ecfae7f201a0f04fa98de2635b30087f43bcabdca2f06c91",0.874916,5.19327094803,"DTI 64","PreviousPipeline"
"660","40faebadf840f31a0dadbeff0a70aecd7777d14e336bf30d532326bc9db397d9",0.92953,5.50513151666,"DTI 64","PreviousPipeline"
"661","6307259612ef1977b4bd6241aa3eb14afe6688eb4bd68d1508786f4c19e3ee18",0.938131,5.60757922001,"DTI 64","PreviousPipeline"
"662","2653ab415bc220486c897e5d221c54dcee9306facc668b727b13dd5dc91c051d",0.946546,6.14215170461,"DTI 64","PreviousPipeline"
"663","4d7c1de7d4b25bcae0412cb9de4299df7767252ee7157bdb39cd6636f1dcb3c5",0.81145,5.06261811477,"DTI 64","PreviousPipeline"
"664","d6d613d1aa3762821a27ecfb3c011bc46bb710bd5c8dedd4c265b53ff084dccd",0.930718,4.92907199358,"DTI 64","PreviousPipeline"
"665","ac0a83831eb566ca0a76d521ceac6ca824f7c58ad2da52c0a9dafd8080912989",0.938416,5.59649022928,"DTI 64","PreviousPipeline"
"666","298eb2d9ac410bb479262dbe8835923607623df9f2e4ae858aa5ccbdae580e17",0.920651,4.75088543041,"DTI 64","PreviousPipeline"
"667","65a8d301f6fe400e55028e42c72189649951144ab093b4ec287011e03ce7cc74",0.888613,5.16339212789,"DTI 64","PreviousPipeline"
"668","51e6741d9f82b5198cdabaffaabd452e99e366eb42934a11f0ffba524dc3723c",0.909784,5.30390821861,"DTI 64","PreviousPipeline"
"669","887e6a08469e939c768351c26e2ac8141346bee27617b6a8807b6faba0dfbfe2",0.91501,4.94435032832,"DTI 64","PreviousPipeline"
"670","2ae74b422f94f5bb4593daa1ec970da305f91b150d1df0474a9240b8d30b2a47",0.932387,5.2956920821,"DTI 64","PreviousPipeline"
"671","bb9ff3366f00df1c2e72cc7918eb3cdfe5ec6d53be79eebebaf30390a5aad849",0.912806,5.23255108151,"DTI 64","PreviousPipeline"
"672","aae96b76a16a80e3f71efbdfd82979be1cd78b5415bf9ae47a42a6ca4912b622",0.92757,5.00349697952,"DTI 64","PreviousPipeline"
"673","bebc309f720f792ae845c4e126aec5ead9af488e14ce3a72c344bf1c955a2a37",0.91872,5.14666755049,"DTI 64","PreviousPipeline"
"674","194584e209f3fc458052cfd96cf3005a87dc386e1d36409288f217853a7562f0",0.856645,7.3646018746,"DTI 64","PreviousPipeline"
"675","32ea05228423f71921610b9cef23e0b19f44d0c51dd1ffb467d08fa6881dd060",0.895426,5.04071008815,"DTI 64","PreviousPipeline"
"676","0c5729087f23d3959160da22a58fc3991f35172c59a330adf85ee782774f6588",0.928284,5.39958314414,"DTI 64","PreviousPipeline"
"677","d1e1b158d29e770c40ef7c7e8ef955a6e5db86fa8a1dd164b36dca313f4a920c",0.941965,5.70744743418,"DTI 64","PreviousPipeline"
"678","840bba0a7ca612b81a149b26dae2863df89c21f53ebc0d07f86472934302ddf6",0.923567,5.1064281577,"DTI 64","PreviousPipeline"
"679","8e61f6c8c508462d92d27c3a38488c5050eb3e0351fbe7a011517d5c413abbe4",0.916164,5.03147809918,"DTI 64","PreviousPipeline"
"680","24cde1912230617509c80257a35526fbf43d09be5d51c9c3fdb19b6d414aed1c",0.745897,5.34593599746,"DTI 64","PreviousPipeline"
"681","c56617f18bde4798a5c311d39871486b385ec10f54da5883d3e9613c693e1336",0.927771,5.169870579,"DTI 64","PreviousPipeline"
"682","94392ddf72ab6fcb2bd03139699ab1db5c6604ae25d532ce9be2bc6ff8766c8c",0.889859,4.97391757839,"DTI 64","PreviousPipeline"
"683","5cb065fdf5eb4142b46ec4bdc6c72d5b0d43a63a1ce6ce6cc1ba35b84b7c8d19",0.930546,5.2489849553,"DTI 64","PreviousPipeline"
"684","dc42de04295b3724cf2830da125e7fcfb1ef546a7d289b2be91bb3e95f037f61",0.930006,5.54705770315,"DTI 64","PreviousPipeline"
"685","276d3d4db52676ff7bd0712dbbe9033ea5f9d43926d09103d35b6266c429729c",0.908642,5.40412931908,"DTI 64","PreviousPipeline"
"686","0833c665f21cef483d92ae9a96d54d2b55f97897d4357a987e1bb9aac430107f",0.937121,5.46712373022,"DTI 64","PreviousPipeline"
"687","782f6cfc55c5263dde7a81d4b42b93584531762c65eada769962e27138100648",0.906516,5.48518371349,"DTI 64","PreviousPipeline"
"688","8fbdc241c08791aa4e30e90e8b3384e9b6741f819abde7f857c3d0f9132a1760",0.927837,5.15863301643,"DTI 64","PreviousPipeline"
"689","fed64634a289bd6f80476f1c297c8092be02996d96bd9a50488a982f1aa681bb",0.888617,5.32461526165,"DTI 64","PreviousPipeline"
"690","5dd40dda4a1266e6aed758ff4de93bf9fc4ef78748ab1cce80fc4a4d6b960d7c",0.926643,5.19204426684,"DTI 64","PreviousPipeline"
"691","9266ae96dca4735ba0ac3e1b57041a51fd3338ca006606c193dac81dcfb2e887",0.925313,5.24811817922,"DTI 64","PreviousPipeline"
"692","03a3b330304959ce8783aaa9e57d6c56ccc34773820d48f21a848a375ed9421b",0.930329,5.30998446783,"DTI 64","PreviousPipeline"
"693","189ac393093eb5ac96d5f66a3af6549f7e8f6b49d5771993a805cb14bd492498",0.892906,5.46311734524,"DTI 64","PreviousPipeline"
"694","cd60331cd3fb15e74496f792bd30f28b401c9e09b4c4a052223d5a5c7e48a973",0.930928,5.08209839839,"DTI 64","PreviousPipeline"
"695","fa2a1af8330bda4e342fc75fd0d6f0e9d118c8a33a6b72055590ca0e635b14f7",0.930181,5.28695154339,"DTI 64","PreviousPipeline"
"696","22c7b4cae32dd9e197ede63c15c3143fe4e11d0b1d9dd3850d868bee0dd32b3f",0.860626,4.70598266689,"HBN","PreviousPipeline"
"697","fd3e018398f1932ea11c6e0dd81ea57c7927d7cfaa33752ca0cecfef227db6b5",0.818254,4.12154812725,"HBN","PreviousPipeline"
"698","2a08126f49868b32e5f5050a5b1d9828285c415ab0793c6dd8f5ed83f137a596",0.8107,4.27439633487,"HBN","PreviousPipeline"
"699","29dae7ecabcf00bcaae3ec1e2ccae41a86edaab856c480fb2010896102150ebb",0.82157,4.20253264495,"HBN","PreviousPipeline"
"700","7229aab8d3a64dd77dfe6625c6d4383d6fe684a36761798d78908a654d30981d",0.803496,3.9380402014,"HBN","PreviousPipeline"
"701","f7d4706ac4f4822796a147d8ab3f29e1e566f5822b5ae68c45657a14ea5bfd99",0.839571,4.66814456901,"HBN","PreviousPipeline"
"702","b65ae36f6c21b1e72aa8d40e67aa34c09984a9b4c8960f94fbc52367bbe01adb",0.622568,3.87678242959,"HBN","PreviousPipeline"
"703","23015372eae86e469c04d6adc6637b782c364047906e867861af17baa051b519",0.829209,4.1352495298,"HBN","PreviousPipeline"
"704","e3087a052b42bd2607d249691edc1a4eb848db97c3a6467ae924f107c1902ee4",0.782574,5.27388230778,"ABCD","PreviousPipeline"
"705","438d45187e9ec4754b7e37ef9d4faf3fb4c175cd67e47dbceba44914a77ea42d",0.659781,4.63061723502,"ABCD","PreviousPipeline"
"706","86af4d2fffa10f0c7c094711dff15b55364dae915aff1716c51dc367e33bb6a9",0.765541,5.35509981691,"ABCD","PreviousPipeline"
"707","129fc36aa39912565e9e2bb3b8d510603ca41897b4e3e0587932384ec08a150e",0.813953,5.45509536175,"ABCD","PreviousPipeline"
"708","0d10f60667aa9d2a1457e0b6ee822e419d05ffbe612b363a020fa4a01b43d9b4",0.809141,5.79066803838,"ABCD","PreviousPipeline"
"709","2c3e90ec18a005257f2e7d5feb6bd0dd3c386e1a8933018cbe2e2486ba255c62",0.830455,5.26939531431,"ABCD","PreviousPipeline"
"710","fc41c7e0b2003df849b78f76eed613e47925a6349b4f808d511375526ce0d59e",0.824789,5.38188446282,"ABCD","PreviousPipeline"
"711","a7cd090446310d09c9943084e3ebea0500fc05b1c9d4d8608c19cc4aa311ef2c",0.823954,5.67152343775,"ABCD","PreviousPipeline"
"712","ad0aca0454b68592bfb47ac25483348c8eaf2196bdfd43f29f16f157a93d2a67",0.664048,4.71035653284,"ABCD","PreviousPipeline"
"713","e2af962c3bdd2c5e982efafd284d2d2a729c0d742961a2d56a353df2b6824e5e",0.793376,5.25211070023,"ABCD","PreviousPipeline"
"714","6fa7015519ca9fc28063e297d38c39ad58546aa7f0d888508edf15be70ae3e80",0.896121,6.25685871235,"ABCD","PreviousPipeline"
"715","54ab4423eccf8cc6fd88ee5b0f8eb153ef8ccda373b0b0b40147cb2c09bec8cd",0.871311,5.76409828216,"ABCD","PreviousPipeline"
"716","1690ceff00b99150c9a70a753f8b831c6862c18dba18a1f7513b2ecfa5a7ba16",0.661224,4.85248674547,"ABCD","PreviousPipeline"
"717","5701afc5f3041b1ebcbd66fb98cf39926c4cecfa37d43be121f8d553bf25fd56",0.621882,4.85322997617,"ABCD","PreviousPipeline"
"718","bba1db906f60673ac87c2e9be139f5504552793f57b32d6d1612b168862d5bb3",0.681137,4.83258256384,"ABCD","PreviousPipeline"
"719","2af3e0298514b842431fea6f74b69ac89dfaadd3881b96b61d16a70078141821",0.677575,5.09718425642,"ABCD","PreviousPipeline"
"720","e6432f175a2560459c4123afa1757c28df172eddae0aa9aa015c605ab546ad95",0.712765,5.22239639667,"ABCD","PreviousPipeline"
"721","67b9a9a15f454f38521545f4e107126021c7954029f450ee645d24582665a28c",0.649338,4.65903627169,"ABCD","PreviousPipeline"
"722","04e61ec73c9bb6f567c3ce6c4e63b6c40799fbcd94fc0b8b6e090b1792a8a7f5",0.7897,5.23398619858,"ABCD","PreviousPipeline"
"723","a406f780474bc3f60c59c089a1877470a56f26fb84dac73c060e8b5c0017ff68",0.645285,5.31483339758,"ABCD","PreviousPipeline"
"724","44c6cd3c6ef8263e588d9b06f44ee58227e088cf59eebaf36bb6fff42d9b96bd",0.739564,4.732920612,"ABCD","PreviousPipeline"
"725","e43e0da00337241fb6cd9b4918b330cae22a62f9c8f3ca8b9f11ddca3787467e",0.693931,5.41194692928,"ABCD","PreviousPipeline"
"726","b68a89044ce7e18fb38abfb7371382f47f70d06dd805f2cf3bdcefc8d010f53f",0.630419,4.66504576334,"ABCD","PreviousPipeline"
"727","4911e0b6298700b5a0779499a3eee84778df02483020d121cf8fba3c2fc28a81",0.593892,5.35050813709,"ABCD","PreviousPipeline"
"728","dbb77cee998d9f8d51688fd64185662d84378b7211e23132238adf346eba3f91",0.639919,4.86174417418,"ABCD","PreviousPipeline"
"729","0a9d24cb50572b036e02ebe5efbd644eecbf89217e7f2a1143a446efadc5ac12",0.815997,5.48273820523,"ABCD","PreviousPipeline"
"730","4b586a4fc91171790c08aa0539b38aac89847d992843fd60e944ab96d95da9d3",0.812483,5.54275660375,"ABCD","PreviousPipeline"
"731","6c41b48457e90fba5fd365b4cd5140e6f5934155d717f8524ce07bcd271c041e",0.636237,4.73364713464,"ABCD","PreviousPipeline"
"732","a5dcccd3bc178470cb73d835ea06df3cb18c50855bcdf748d15d2e5cc818e2c1",0.631901,5.15683803564,"ABCD","PreviousPipeline"
"733","2a21b5afd0f29bac3a3607fdc2671c638b0bb80b71574bc208a4cc18670b85de",0.660776,4.72080875538,"ABCD","PreviousPipeline"
"734","8088de619be9a3a5e53cbe3382f0974d2249dd8f2ba2aa2ec2fcf49bb5f0a9f4",0.657858,4.99822984722,"ABCD","PreviousPipeline"
"735","6110f1dbadd1743e5c21093efb81073d7915cf611025778917b5d96f91c8fa4c",0.810409,5.91146081415,"ABCD","PreviousPipeline"
"736","ad9bcdc87fb703548f06295bb25498059e0bc59c00009672c3e7077c31f7bb52",0.813806,5.71721084221,"ABCD","PreviousPipeline"
"737","51b561e7e910fa86a33ecaca4cc3ccd377deced5e36bb346e07f04dde28d91b0",0.813223,5.54704576899,"ABCD","PreviousPipeline"
"738","57fc525ea495b4efe25a2c08f4e51d3dc1bd481745e0dc77e6d81a345b85812d",0.835187,6.17920883841,"ABCD","PreviousPipeline"
